source,target,osmid,highway,ref,oneway,reversed,length_m,name,maxspeed,lanes
600003058,600003322,2004859,residential,,False,False,399.5025,,,
600003322,600003058,2004859,residential,,False,True,399.5025,,,
600003066,600003338,2004860,residential,,False,False,230.2586,,,
600003338,600003066,2004860,residential,,False,True,230.2586,,,
600003066,600002754,2004861,residential,,False,False,231.3812,,,
600002754,600003066,2004861,residential,,False,True,231.3812,,,
600003066,600002930,2004862,residential,,False,False,280.0278,,,
600002930,600003066,2004862,residential,,False,True,280.0278,,,
600003066,600002746,2004863,residential,,False,False,279.2986,,,
600002746,600003066,2004863,residential,,False,True,279.2986,,,
600003066,600003506,2004864,tertiary,,False,False,292.8027,Rue Tahar Sfar,,
600003506,600003066,2004864,tertiary,,False,True,292.8027,Rue Tahar Sfar,,
600003074,600003162,2004865,residential,,False,False,284.2428,,,
600003162,600003074,2004865,residential,,False,True,284.2428,,,
600003074,600003634,2004866,unclassified,,False,False,336.1968,,,
600003634,600003074,2004866,unclassified,,False,True,336.1968,,,
600003090,600002578,2004867,primary,,False,False,21.9373,,50,2
600002578,600003090,2004867,primary,,False,True,21.9373,,50,2
600003090,600003240,2004868,residential,,False,False,186.0935,,,
600003240,600003090,2004868,residential,,False,True,186.0935,,,
600003090,600003658,2004869,residential,,False,False,360.9528,,,
600003658,600003090,2004869,residential,,False,True,360.9528,,,
600003090,600002626,2004870,residential,,False,False,424.717,,,
600002626,600003090,2004870,residential,,False,True,424.717,,,
600003106,600002858,2004871,secondary,,False,False,280.908,Avenue Habib Bourguiba,30,
600002858,600003106,2004871,secondary,,False,True,280.908,Avenue Habib Bourguiba,30,
600003106,600003738,2004872,residential,,False,False,397.9289,,,
600003738,600003106,2004872,residential,,False,True,397.9289,,,
600003106,600003074,2004873,residential,,False,False,614.2667,,,
600003074,600003106,2004873,residential,,False,True,614.2667,,,
600003162,600003634,2004874,residential,,False,False,235.6583,,,
600003634,600003162,2004874,residential,,False,True,235.6583,,,
600003162,600003786,2004875,residential,,False,False,325.7549,,,
600003786,600003162,2004875,residential,,False,True,325.7549,,,
600003178,600003442,2004876,residential,,False,False,227.9179,,,
600003442,600003178,2004876,residential,,False,True,227.9179,,,
600003202,600003434,2004877,residential,,False,False,123.266,,,
600003434,600003202,2004877,residential,,False,True,123.266,,,
600003202,600002738,2004878,residential,,False,False,238.9738,,,
600002738,600003202,2004878,residential,,False,True,238.9738,,,
600003202,600003338,2004879,residential,,False,False,228.342,,,
600003338,600003202,2004879,residential,,False,True,228.342,,,
600003202,600003042,2004880,tertiary,,False,False,260.3008,Avenue de Carthage,,
600003042,600003202,2004880,tertiary,,False,True,260.3008,Avenue de Carthage,,
600003202,600003506,2004881,primary,,False,False,262.7527,,50,2
600003506,600003202,2004881,primary,,False,True,262.7527,,50,2
600003218,600003906,2004882,residential,,False,False,131.0667,,,
600003906,600003218,2004882,residential,,False,True,131.0667,,,
600003218,600003658,2004883,residential,,False,False,198.7551,,,
600003658,600003218,2004883,residential,,False,True,198.7551,,,
600003218,600003258,2004884,residential,,False,False,210.3044,,,
600003258,600003218,2004884,residential,,False,True,210.3044,,,
600003240,600003930,2004885,residential,,False,False,275.3496,,,
600003930,600003240,2004885,residential,,False,True,275.3496,,,
600003240,600003658,2004886,residential,,False,False,322.4817,,,
600003658,600003240,2004886,residential,,False,True,322.4817,,,
600003258,600003906,2004887,unclassified,,False,False,129.883,,,
600003906,600003258,2004887,unclassified,,False,True,129.883,,,
600003258,600003658,2004888,residential,,False,False,203.3644,,,
600003658,600003258,2004888,residential,,False,True,203.3644,,,
600003290,600003762,2004889,residential,,False,False,204.334,,,
600003762,600003290,2004889,residential,,False,True,204.334,,,
600003322,600003930,2004890,residential,,False,False,153.9866,,,
600003930,600003322,2004890,residential,,False,True,153.9866,,,
600003322,600003386,2004891,residential,,False,False,247.0565,,,
600003386,600003322,2004891,residential,,False,True,247.0565,,,
600003322,600003240,2004892,residential,,False,False,417.2793,,,
600003240,600003322,2004892,residential,,False,True,417.2793,,,
600003338,600003506,2004893,residential,,False,False,177.0004,,,
600003506,600003338,2004893,residential,,False,True,177.0004,,,
600003338,600002746,2004894,residential,,False,False,206.435,,,
600002746,600003338,2004894,residential,,False,True,206.435,,,
600003346,600004002,2004895,residential,,False,False,130.9271,,,
600004002,600003346,2004895,residential,,False,True,130.9271,,,
600003346,600004066,2004896,tertiary,,False,False,277.63,Avenue de Tunis,,
600004066,600003346,2004896,tertiary,,False,True,277.63,Avenue de Tunis,,
600003370,600003514,2004897,tertiary,,False,False,226.7135,,,
600003514,600003370,2004897,tertiary,,False,True,226.7135,,,
600003370,600003258,2004898,residential,,False,False,248.4037,,,
600003258,600003370,2004898,residential,,False,True,248.4037,,,
600003370,600003994,2004899,residential,,False,False,266.6184,,,
600003994,600003370,2004899,residential,,False,True,266.6184,,,
600003370,600003218,2004900,unclassified,,False,False,293.0589,,,
600003218,600003370,2004900,unclassified,,False,True,293.0589,,,
600003386,600003930,2004901,residential,,False,False,341.1703,,,
600003930,600003386,2004901,residential,,False,True,341.1703,,,
600003386,600003090,2004902,tertiary,,False,False,482.8279,,,
600003090,600003386,2004902,tertiary,,False,True,482.8279,,,
600003394,600003866,2004903,residential,,False,False,177.2176,,,
600003866,600003394,2004903,residential,,False,True,177.2176,,,
600003394,600004002,2004904,residential,,False,False,199.5184,,,
600004002,600003394,2004904,residential,,False,True,199.5184,,,
600003434,600003042,2004905,living_street,,False,False,135.8522,,,
600003042,600003434,2004905,living_street,,False,True,135.8522,,,
600003434,600003506,2004906,secondary,,False,False,156.5169,,30,
600003506,600003434,2004906,secondary,,False,True,156.5169,,30,
600003474,600004122,2004907,residential,,False,False,179.6751,,,
600004122,600003474,2004907,residential,,False,True,179.6751,,,
600003474,600003786,2004908,residential,,False,False,184.0589,,,
600003786,600003474,2004908,residential,,False,True,184.0589,,,
600003474,600004146,2004909,residential,,False,False,293.9331,,,
600004146,600003474,2004909,residential,,False,True,293.9331,,,
600003482,600004170,2004910,residential,,False,False,16.6767,,,
600004170,600003482,2004910,residential,,False,True,16.6767,,,
600003482,600003346,2004911,residential,,False,False,301.8148,,,
600003346,600003482,2004911,residential,,False,True,301.8148,,,
600003482,600003786,2004912,residential,,False,False,311.443,,,
600003786,600003482,2004912,residential,,False,True,311.443,,,
600003506,600003610,2004913,tertiary,,False,False,73.9603,Rue Mongi Slim,,
600003610,600003506,2004913,tertiary,,False,True,73.9603,Rue Mongi Slim,,
600003506,600003866,2004914,secondary,MC51,False,False,136.4748,,30,
600003866,600003506,2004914,secondary,MC51,False,True,136.4748,,30,
600003514,600003258,2004915,residential,,False,False,312.2678,,,
600003258,600003514,2004915,residential,,False,True,312.2678,,,
600003514,600004210,2004916,residential,,False,False,358.6228,,,
600004210,600003514,2004916,residential,,False,True,358.6228,,,
600003538,600003474,2004917,residential,,False,False,322.0784,,,
600003474,600003538,2004917,residential,,False,True,322.0784,,,
600003538,600004058,2004918,residential,,False,False,367.6272,,,
600004058,600003538,2004918,residential,,False,True,367.6272,,,
600003538,600004122,2004919,residential,,False,False,393.2962,,,
600004122,600003538,2004919,residential,,False,True,393.2962,,,
600003562,600003994,2004920,residential,,False,False,82.1558,,,
600003994,600003562,2004920,residential,,False,True,82.1558,,,
600003562,600004210,2004921,residential,,False,False,190.3693,,,
600004210,600003562,2004921,residential,,False,True,190.3693,,,
600003562,600003858,2004922,residential,,False,False,212.1568,,,
600003858,600003562,2004922,residential,,False,True,212.1568,,,
600003610,600003866,2004923,residential,,False,False,62.4229,,,
600003866,600003610,2004923,residential,,False,True,62.4229,,,
600003634,600004122,2004924,secondary,,False,False,174.5015,,30,
600004122,600003634,2004924,secondary,,False,True,174.5015,,30,
600003634,600003786,2004925,residential,,False,False,196.6365,,,
600003786,600003634,2004925,residential,,False,True,196.6365,,,
600003634,600004058,2004926,residential,,False,False,208.3089,,,
600004058,600003634,2004926,residential,,False,True,208.3089,,,
600003658,600003906,2004927,residential,,False,False,96.993,,,
600003906,600003658,2004927,residential,,False,True,96.993,,,
600003658,600004138,2004928,residential,,False,False,268.9293,,,
600004138,600003658,2004928,residential,,False,True,268.9293,,,
600003706,600003178,2004929,residential,,False,False,279.3118,,,
600003178,600003706,2004929,residential,,False,True,279.3118,,,
600003706,600003914,2004930,tertiary,,False,False,296.2618,شارع المدينة,,
600003914,600003706,2004930,tertiary,,False,True,296.2618,شارع المدينة,,
600003706,600003066,2004931,residential,,False,False,347.8141,,,
600003066,600003706,2004931,residential,,False,True,347.8141,,,
600003706,600003442,2004932,residential,,False,False,426.0147,,,
600003442,600003706,2004932,residential,,False,True,426.0147,,,
600003730,600003866,2004933,residential,,False,False,150.2924,,,
600003866,600003730,2004933,residential,,False,True,150.2924,,,
600003730,600003610,2004934,unclassified,,False,False,156.3174,,,
600003610,600003730,2004934,unclassified,,False,True,156.3174,,,
600003730,600003858,2004935,living_street,,False,False,207.12,,,
600003858,600003730,2004935,living_street,,False,True,207.12,,,
600003730,600003506,2004936,secondary,MC50,False,False,209.0848,,30,
600003506,600003730,2004936,secondary,MC50,False,True,209.0848,,30,
600003738,600003634,2004937,secondary,MC51,False,False,275.4973,,30,
600003634,600003738,2004937,secondary,MC51,False,True,275.4973,,30,
600003738,600004202,2004938,residential,,False,False,336.3804,,,
600004202,600003738,2004938,residential,,False,True,336.3804,,,
600003738,600003786,2004939,tertiary,,False,False,378.9505,,,
600003786,600003738,2004939,tertiary,,False,True,378.9505,,,
600003738,600004122,2004940,residential,,False,False,412.2537,,,
600004122,600003738,2004940,residential,,False,True,412.2537,,,
600003762,600003434,2004941,residential,,False,False,376.5534,,,
600003434,600003762,2004941,residential,,False,True,376.5534,,,
600003762,600003202,2004942,residential,,False,False,396.6863,,,
600003202,600003762,2004942,residential,,False,True,396.6863,,,
600003786,600004122,2004943,residential,,False,False,71.4262,,,
600004122,600003786,2004943,residential,,False,True,71.4262,,,
600003786,600004058,2004944,residential,,False,False,236.7199,,,
600004058,600003786,2004944,residential,,False,True,236.7199,,,
600003858,600004210,2004945,residential,,False,False,174.0378,,,
600004210,600003858,2004945,residential,,False,True,174.0378,,,
600003914,600003442,2004946,tertiary,,False,False,462.4529,Avenue Mohamed Ali,,
600003442,600003914,2004946,tertiary,,False,True,462.4529,Avenue Mohamed Ali,,
600003914,600004066,2004947,residential,,False,False,573.5133,,,
600004066,600003914,2004947,residential,,False,True,573.5133,,,
600003914,600004202,2004948,residential,,False,False,736.5253,,,
600004202,600003914,2004948,residential,,False,True,736.5253,,,
600003930,600004138,2004949,secondary,,False,False,322.3071,,30,
600004138,600003930,2004949,secondary,,False,True,322.3071,,30,
600003930,600003538,2004950,residential,,False,False,436.0559,,,
600003538,600003930,2004950,residential,,False,True,436.0559,,,
600003994,600004210,2004951,residential,,False,False,195.2401,,,
600004210,600003994,2004951,residential,,False,True,195.2401,,,
600004002,600003866,2004952,residential,,False,False,375.7948,,,
600003866,600004002,2004952,residential,,False,True,375.7948,,,
600004002,600004066,2004953,residential,,False,False,363.9908,,,
600004066,600004002,2004953,residential,,False,True,363.9908,,,
600004058,600004122,2004954,residential,,False,False,179.5533,,,
600004122,600004058,2004954,residential,,False,True,179.5533,,,
600004066,600004170,2004955,unclassified,,False,False,313.1451,,,
600004170,600004066,2004955,unclassified,,False,True,313.1451,,,
600004066,600003482,2004956,unclassified,,False,False,330.9353,,,
600003482,600004066,2004956,unclassified,,False,True,330.9353,,,
600004138,600003906,2004957,residential,,False,False,364.7951,,,
600003906,600004138,2004957,residential,,False,True,364.7951,,,
600004138,600003538,2004958,primary,MC52,True,False,410.6537,,50,2
600004138,600004146,2004959,residential,,False,False,486.4647,,,
600004146,600004138,2004959,residential,,False,True,486.4647,,,
600004146,600003994,2004960,unclassified,,False,False,364.7068,,,
600003994,600004146,2004960,unclassified,,False,True,364.7068,,,
600004146,600003562,2004961,residential,,False,False,422.7832,,,
600003562,600004146,2004961,residential,,False,True,422.7832,,,
600004146,600003538,2004962,residential,,False,False,429.1083,,,
600003538,600004146,2004962,residential,,False,True,429.1083,,,
600004146,600003906,2004963,residential,,False,False,436.9338,,,
600003906,600004146,2004963,residential,,False,True,436.9338,,,
600004202,600004066,2004964,residential,,False,False,475.1675,,,
600004066,600004202,2004964,residential,,False,True,475.1675,,,
600000008,600000040,2004965,residential,,False,False,262.8198,,,
600000040,600000008,2004965,residential,,False,True,262.8198,,,
600000008,600000216,2004966,residential,,False,False,271.8524,,,
600000216,600000008,2004966,residential,,False,True,271.8524,,,
600000008,600000072,2004967,residential,,False,False,293.7367,,,
600000072,600000008,2004967,residential,,False,True,293.7367,,,
600000008,600000048,2004968,residential,,False,False,288.8373,,,
600000048,600000008,2004968,residential,,False,True,288.8373,,,
600000016,600000536,2004969,residential,,False,False,209.7758,,,
600000536,600000016,2004969,residential,,False,True,209.7758,,,
600000016,600000336,2004970,residential,,False,False,248.7388,,,
600000336,600000016,2004970,residential,,False,True,248.7388,,,
600000040,600000584,2004971,residential,,False,False,199.6306,,,
600000584,600000040,2004971,residential,,False,True,199.6306,,,
600000040,600000216,2004972,residential,,False,False,241.5083,,,
600000216,600000040,2004972,residential,,False,True,241.5083,,,
600000048,600000216,2004973,residential,,False,False,130.0156,,,
600000216,600000048,2004973,residential,,False,True,130.0156,,,
600000048,600000648,2004974,residential,,False,False,164.0821,,,
600000648,600000048,2004974,residential,,False,True,164.0821,,,
600000064,600000296,2004975,residential,,False,False,826.3236,,,
600000296,600000064,2004975,residential,,False,True,826.3236,,,
600000064,600000152,2004976,residential,,False,False,1145.023,,,
600000152,600000064,2004976,residential,,False,True,1145.023,,,
600000064,600000656,2004977,residential,,False,False,1172.237,,,
600000656,600000064,2004977,residential,,False,True,1172.237,,,
600000064,600000144,2004978,unclassified,,False,False,1194.5164,,,
600000144,600000064,2004978,unclassified,,False,True,1194.5164,,,
600000064,600000592,2004979,residential,,False,False,1225.3676,,,
600000592,600000064,2004979,residential,,False,True,1225.3676,,,
600000072,600000528,2004980,secondary,RR7,False,False,126.1247,شارع الجمهورية,30,
600000528,600000072,2004980,secondary,RR7,False,True,126.1247,شارع الجمهورية,30,
600000072,600000720,2004981,residential,,False,False,252.2399,,,
600000720,600000072,2004981,residential,,False,True,252.2399,,,
600000104,600000688,2004982,residential,,False,False,190.7447,,,
600000688,600000104,2004982,residential,,False,True,190.7447,,,
600000104,600000128,2004983,residential,,False,False,443.1314,,,
600000128,600000104,2004983,residential,,False,True,443.1314,,,
600000128,600000544,2004984,residential,,False,False,200.3705,,,
600000544,600000128,2004984,residential,,False,True,200.3705,,,
600000128,600000536,2004985,residential,,False,False,210.3023,,,
600000536,600000128,2004985,residential,,False,True,210.3023,,,
600000128,600000016,2004986,living_street,,False,False,256.1419,,,
600000016,600000128,2004986,living_street,,False,True,256.1419,,,
600000128,600000250,2004987,residential,,False,False,314.847,,,
600000250,600000128,2004987,residential,,False,True,314.847,,,
600000144,600000600,2004988,residential,,False,False,149.0414,,,
600000600,600000144,2004988,residential,,False,True,149.0414,,,
600000144,600000176,2004989,residential,,False,False,268.0355,,,
600000176,600000144,2004989,residential,,False,True,268.0355,,,
600000144,600000016,2004990,residential,,False,False,282.3726,,,
600000016,600000144,2004990,residential,,False,True,282.3726,,,
600000144,600000336,2004991,residential,,False,False,339.2263,,,
600000336,600000144,2004991,residential,,False,True,339.2263,,,
600000152,600000720,2004992,residential,,False,False,114.0407,,,
600000720,600000152,2004992,residential,,False,True,114.0407,,,
600000152,600000592,2004993,residential,,False,False,124.7978,,,
600000592,600000152,2004993,residential,,False,True,124.7978,,,
600000152,600000528,2004994,residential,,False,False,253.5242,,,
600000528,600000152,2004994,residential,,False,True,253.5242,,,
600000152,600000176,2004995,residential,,False,False,275.4365,,,
600000176,600000152,2004995,residential,,False,True,275.4365,,,
600000176,600000600,2004996,residential,,False,False,136.9074,,,
600000600,600000176,2004996,residential,,False,True,136.9074,,,
600000176,600000720,2004997,residential,,False,False,188.3294,,,
600000720,600000176,2004997,residential,,False,True,188.3294,,,
600000176,600000528,2004998,residential,,False,False,259.7919,,,
600000528,600000176,2004998,residential,,False,True,259.7919,,,
600000216,600000648,2004999,residential,,False,False,208.2525,,,
600000648,600000216,2004999,residential,,False,True,208.2525,,,
600000216,600000272,2005000,residential,,False,False,234.3638,,,
600000272,600000216,2005000,residential,,False,True,234.3638,,,
600000232,600000808,2005001,residential,,False,False,109.4669,,,
600000808,600000232,2005001,residential,,False,True,109.4669,,,
600000232,600000416,2005002,residential,,False,False,162.0524,,,
600000416,600000232,2005002,residential,,False,True,162.0524,,,
600000232,600000320,2005003,residential,,False,False,187.5443,,,
600000320,600000232,2005003,residential,,False,True,187.5443,,,
600000232,600000744,2005004,tertiary,,False,False,274.8476,Avenue de Tunis,,
600000744,600000232,2005004,tertiary,,False,True,274.8476,Avenue de Tunis,,
600000250,600000536,2005005,unclassified,,False,False,163.9478,,,
600000536,600000250,2005005,unclassified,,False,True,163.9478,,,
600000250,600000544,2005006,residential,,False,False,245.847,,,
600000544,600000250,2005006,residential,,False,True,245.847,,,
600000250,600000016,2005007,residential,,False,False,355.6113,,,
600000016,600000250,2005007,residential,,False,True,355.6113,,,
600000272,600000648,2005008,residential,,False,False,272.5616,,,
600000648,600000272,2005008,residential,,False,True,272.5616,,,
600000272,600000048,2005009,residential,,False,False,318.3906,,,
600000048,600000272,2005009,residential,,False,True,318.3906,,,
600000272,600000432,2005010,tertiary,,False,False,323.9323,,,
600000432,600000272,2005010,tertiary,,False,True,323.9323,,,
600000296,600000104,2005011,residential,,False,False,474.9801,,,
600000104,600000296,2005011,residential,,False,True,474.9801,,,
600000296,600000776,2005012,residential,,False,False,606.5385,,,
600000776,600000296,2005012,residential,,False,True,606.5385,,,
600000296,600000144,2005013,residential,,False,False,638.5778,,,
600000144,600000296,2005013,residential,,False,True,638.5778,,,
600000320,600000808,2005014,residential,,False,False,171.0889,,,
600000808,600000320,2005014,residential,,False,True,171.0889,,,
600000320,600000048,2005015,residential,,False,False,188.4399,,,
600000048,600000320,2005015,residential,,False,True,188.4399,,,
600000336,600000800,2005016,residential,,False,False,62.7243,,,
600000800,600000336,2005016,residential,,False,True,62.7243,,,
600000336,600000872,2005017,residential,,False,False,162.9414,,,
600000872,600000336,2005017,residential,,False,True,162.9414,,,
600000336,600000536,2005018,secondary,MC52,False,False,293.3964,Rue Farhat Hached,30,
600000536,600000336,2005018,secondary,MC52,False,True,293.3964,Rue Farhat Hached,30,
600000336,600000600,2005019,residential,,False,False,294.3268,,,
600000600,600000336,2005019,residential,,False,True,294.3268,,,
600000360,600000752,2005020,residential,,False,False,240.9011,,,
600000752,600000360,2005020,residential,,False,True,240.9011,,,
600000360,600000072,2005021,residential,,False,False,295.381,,,
600000072,600000360,2005021,residential,,False,True,295.381,,,
600000360,600000008,2005022,residential,,False,False,331.7355,,,
600000008,600000360,2005022,residential,,False,True,331.7355,,,
600000360,600000584,2005023,residential,,False,False,344.3602,,,
600000584,600000360,2005023,residential,,False,True,344.3602,,,
600000360,600000624,2005024,residential,,False,False,376.8789,,,
600000624,600000360,2005024,residential,,False,True,376.8789,,,
600000416,600000320,2005025,residential,,False,False,242.9872,,,
600000320,600000416,2005025,residential,,False,True,242.9872,,,
600000432,600000648,2005026,primary,RR7,True,False,87.7766,,50,2
600000432,600000320,2005027,residential,,False,False,222.1207,,,
600000320,600000432,2005027,residential,,False,True,222.1207,,,
600000432,600000048,2005028,residential,,False,False,241.9321,,,
600000048,600000432,2005028,residential,,False,True,241.9321,,,
600000432,600000416,2005029,residential,,False,False,285.0175,,,
600000416,600000432,2005029,residential,,False,True,285.0175,,,
600000432,600000216,2005030,residential,,False,False,297.7006,,,
600000216,600000432,2005030,residential,,False,True,297.7006,,,
600000504,600000960,2005031,residential,,False,False,310.5992,,,
600000960,600000504,2005031,residential,,False,True,310.5992,,,
600000504,600000624,2005032,tertiary,,False,False,314.8096,,,
600000624,600000504,2005032,tertiary,,False,True,314.8096,,,
600000528,600000720,2005033,unclassified,,False,False,140.1679,,,
600000720,600000528,2005033,unclassified,,False,True,140.1679,,,
600000528,600000592,2005034,residential,,False,False,218.5358,,,
600000592,600000528,2005034,residential,,False,True,218.5358,,,
600000536,600000874,2005035,residential,,False,False,132.3811,,,
600000874,600000536,2005035,residential,,False,True,132.3811,,,
600000536,600000544,2005036,residential,,False,False,245.4716,,,
600000544,600000536,2005036,residential,,False,True,245.4716,,,
600000544,600000874,2005037,secondary,MC51,False,False,127.5944,,30,
600000874,600000544,2005037,secondary,MC51,False,True,127.5944,,30,
600000576,600000888,2005038,residential,,False,False,109.0966,,,
600000888,600000576,2005038,residential,,False,True,109.0966,,,
600000576,600000642,2005039,residential,,False,False,273.9288,,,
600000642,600000576,2005039,residential,,False,True,273.9288,,,
600000584,600000752,2005040,residential,,False,False,194.8368,,,
600000752,600000584,2005040,residential,,False,True,194.8368,,,
600000592,600000720,2005041,secondary,MC52,False,False,161.3542,,30,
600000720,600000592,2005041,secondary,MC52,False,True,161.3542,,30,
600000600,600000872,2005042,residential,,False,False,187.3635,,,
600000872,600000600,2005042,residential,,False,True,187.3635,,,
600000600,600000904,2005043,residential,,False,False,263.6881,,,
600000904,600000600,2005043,residential,,False,True,263.6881,,,
600000624,600000960,2005044,secondary,,False,False,10.6292,,30,
600000960,600000624,2005044,secondary,,False,True,10.6292,,30,
600000624,600000968,2005045,residential,,False,False,226.7469,,,
600000968,600000624,2005045,residential,,False,True,226.7469,,,
600000642,600000888,2005046,tertiary,,False,False,235.7725,,,
600000888,600000642,2005046,tertiary,,False,True,235.7725,,,
600000642,600000752,2005047,tertiary,,False,False,425.6147,,,
600000752,600000642,2005047,tertiary,,False,True,425.6147,,,
600000648,600001088,2005048,unclassified,,False,False,138.3695,,,
600001088,600000648,2005048,unclassified,,False,True,138.3695,,,
600000656,600000736,2005049,residential,,False,False,293.0111,,,
600000736,600000656,2005049,residential,,False,True,293.0111,,,
600000656,600000744,2005050,residential,,False,False,309.8786,,,
600000744,600000656,2005050,residential,,False,True,309.8786,,,
600000656,600000416,2005051,residential,,False,False,369.4009,,,
600000416,600000656,2005051,residential,,False,True,369.4009,,,
600000656,600000232,2005052,residential,,False,False,412.6352,,,
600000232,600000656,2005052,residential,,False,True,412.6352,,,
600000688,600000128,2005053,residential,,False,False,502.0975,,,
600000128,600000688,2005053,residential,,False,True,502.0975,,,
600000688,600000544,2005054,residential,,False,False,623.2771,,,
600000544,600000688,2005054,residential,,False,True,623.2771,,,
600000720,600001200,2005055,residential,,False,False,23.9488,,,
600001200,600000720,2005055,residential,,False,True,23.9488,,,
600000736,600000744,2005056,residential,,False,False,21.6438,,,
600000744,600000736,2005056,residential,,False,True,21.6438,,,
600000736,600000232,2005057,residential,,False,False,298.9446,,,
600000232,600000736,2005057,residential,,False,True,298.9446,,,
600000744,600000808,2005058,living_street,,False,False,322.4643,,,
600000808,600000744,2005058,living_street,,False,True,322.4643,,,
600000744,600000416,2005059,residential,,False,False,362.9342,,,
600000416,600000744,2005059,residential,,False,True,362.9342,,,
600000752,600000968,2005060,residential,,False,False,426.4355,,,
600000968,600000752,2005060,residential,,False,True,426.4355,,,
600000776,600001216,2005061,residential,,False,False,222.1068,,,
600001216,600000776,2005061,residential,,False,True,222.1068,,,
600000776,600000896,2005062,residential,,False,False,243.2075,,,
600000896,600000776,2005062,residential,,False,True,243.2075,,,
600000776,600001120,2005063,primary,,False,False,263.1479,Avenue Mohamed Ali,50,2
600001120,600000776,2005063,primary,,False,True,263.1479,Avenue Mohamed Ali,50,2
600000776,600000920,2005064,residential,,False,False,388.549,,,
600000920,600000776,2005064,residential,,False,True,388.549,,,
600000800,600000944,2005065,tertiary_link,,False,False,102.5428,,,
600000944,600000800,2005065,tertiary_link,,False,True,102.5428,,,
600000800,600000872,2005066,tertiary,,False,False,188.3142,,,
600000872,600000800,2005066,tertiary,,False,True,188.3142,,,
600000800,600001136,2005067,residential,,False,False,261.0788,,,
600001136,600000800,2005067,residential,,False,True,261.0788,,,
600000864,600000936,2005068,residential,,False,False,143.8462,,,
600000936,600000864,2005068,residential,,False,True,143.8462,,,
600000864,600000920,2005069,residential,,False,False,201.0194,,,
600000920,600000864,2005069,residential,,False,True,201.0194,,,
600000874,600001058,2005070,residential,,False,False,81.9672,,,
600001058,600000874,2005070,residential,,False,True,81.9672,,,
600000874,600000250,2005071,residential,,False,False,113.0796,,,
600000250,600000874,2005071,residential,,False,True,113.0796,,,
600000888,600000504,2005072,residential,,False,False,391.8538,,,
600000504,600000888,2005072,residential,,False,True,391.8538,,,
600000888,600000960,2005073,residential,,False,False,508.8426,,,
600000960,600000888,2005073,residential,,False,True,508.8426,,,
600000896,600001456,2005074,residential,,False,False,139.3913,,,
600001456,600000896,2005074,residential,,False,True,139.3913,,,
600000896,600001016,2005075,residential,,False,False,214.1714,,,
600001016,600000896,2005075,residential,,False,True,214.1714,,,
600000904,600000872,2005076,tertiary,,False,False,281.6585,,,
600000872,600000904,2005076,tertiary,,False,True,281.6585,,,
600000904,600001296,2005077,trunk,,False,False,350.4735,,50,2
600001296,600000904,2005077,trunk,,False,True,350.4735,,50,2
600000904,600001360,2005078,residential,,False,False,392.5387,,,
600001360,600000904,2005078,residential,,False,True,392.5387,,,
600000920,600001216,2005079,residential,,False,False,173.2857,,,
600001216,600000920,2005079,residential,,False,True,173.2857,,,
600000920,600001032,2005080,residential,,False,False,255.097,,,
600001032,600000920,2005080,residential,,False,True,255.097,,,
600000936,600000920,2005081,primary_link,,False,False,309.1715,,,
600000920,600000936,2005081,primary_link,,False,True,309.1715,,,
600000944,600001136,2005082,residential,,False,False,188.8224,,,
600001136,600000944,2005082,residential,,False,True,188.8224,,,
600000960,600000968,2005083,residential,,False,False,238.2151,,,
600000968,600000960,2005083,residential,,False,True,238.2151,,,
600000984,600001768,2005084,residential,,False,False,243.326,,,
600001768,600000984,2005084,residential,,False,True,243.326,,,
600000984,600000648,2005085,residential,,False,False,274.703,,,
600000648,600000984,2005085,residential,,False,True,274.703,,,
600000984,600000808,2005086,primary,,True,False,369.3013,Rue Ali Belhouane,50,2
600001008,600001770,2005087,residential,,False,False,60.2673,,,
600001770,600001008,2005087,residential,,False,True,60.2673,,,
600001008,600001432,2005088,primary,MC50,False,False,281.7811,,50,2
600001432,600001008,2005088,primary,MC50,False,True,281.7811,,50,2
600001016,600001456,2005089,residential,,False,False,100.8286,,,
600001456,600001016,2005089,residential,,False,True,100.8286,,,
600001016,600001552,2005090,residential,,False,False,342.2395,,,
600001552,600001016,2005090,residential,,False,True,342.2395,,,
600001032,600001216,2005091,residential,,False,False,405.927,,,
600001216,600001032,2005091,residential,,False,True,405.927,,,
600001032,600000864,2005092,residential,,False,False,439.0276,,,
600000864,600001032,2005092,residential,,False,True,439.0276,,,
600001032,600000936,2005093,tertiary,,False,False,472.1702,,,
600000936,600001032,2005093,tertiary,,False,True,472.1702,,,
600001032,600001840,2005094,primary,GP7,False,False,529.9054,شارع الحبيب بورقيبة,50,2
600001840,600001032,2005094,primary,GP7,False,True,529.9054,شارع الحبيب بورقيبة,50,2
600001056,600001256,2005095,residential,,False,False,37.7025,,,
600001256,600001056,2005095,residential,,False,True,37.7025,,,
600001056,600001712,2005096,residential,,False,False,262.0199,,,
600001712,600001056,2005096,residential,,False,True,262.0199,,,
600001056,600001088,2005097,residential,,False,False,289.4398,,,
600001088,600001056,2005097,residential,,False,True,289.4398,,,
600001058,600001282,2005098,residential,,False,False,182.4646,,,
600001282,600001058,2005098,residential,,False,True,182.4646,,,
600001058,600001432,2005099,residential,,False,False,219.6967,,,
600001432,600001058,2005099,residential,,False,True,219.6967,,,
600001058,600001264,2005100,residential,,False,False,220.8008,,,
